2024-11-12 23:00:10,3290.39
2024-11-12 23:00:21,3290.39
2024-11-12 23:01:32,3291.05
2024-11-12 23:01:43,3291.05
2024-11-12 23:04:03,3291.05
2024-11-12 23:04:09,3291.05
2024-11-12 23:04:14,3291.05
2024-11-12 23:04:19,3291.05
2024-11-12 23:04:24,3291.05
2024-11-12 23:04:29,3291.05
2024-11-12 23:04:34,3291.05
2024-11-12 23:04:39,3291.05
2024-11-12 23:04:44,3291.05
2024-11-12 23:04:49,3291.05
2024-11-12 23:04:54,3291.05
2024-11-12 23:04:59,3291.05
2024-11-12 23:05:04,3291.05
2024-11-12 23:05:09,3291.05
2024-11-12 23:05:14,3291.05
2024-11-12 23:05:19,3291.05
2024-11-12 23:05:24,3291.05
2024-11-12 23:05:29,3291.05
2024-11-12 23:05:34,3291.05
2024-11-12 23:05:39,3291.05
2024-11-12 23:05:44,3291.05
2024-11-12 23:05:49,3291.05
2024-11-12 23:05:55,3291.05
2024-11-12 23:06:00,3291.05
2024-11-12 23:06:05,3291.05
2024-11-12 23:06:10,3291.05
2024-11-12 23:06:12,3277.57
2024-11-12 23:08:30,3277.57
2024-11-13 00:04:45,3252.32
2024-11-13 00:06:46,3252.49
2024-11-13 00:12:18,3253.3
2024-11-13 00:13:56,3253.3
2024-11-13 00:16:58,3245.15
2024-11-13 00:17:29,3245.15
2024-11-13 00:21:42,3237.45
